,dataset,model,layers,mean_accuracy,mean_weights
614,EmoDB,WAV2VEC2_ASR_LARGE_960H,23,94.64285671710968,"[0.0322746  0.03641013 0.04106804 0.04514138 0.04718355 0.04818386
 0.05023346 0.0513988  0.05177351 0.04960325 0.04938483 0.04647606
 0.04397986 0.04016102 0.0420109  0.04225609 0.03963095 0.03537599
 0.0340076  0.03396941 0.03533321 0.03492363 0.03471311 0.03450679]"
615,EmoDB,WAV2VEC2_ASR_LARGE_960H,24,93.45237910747528,"[0.03100531 0.03526196 0.0400702  0.04427559 0.04566834 0.04652593
 0.04873377 0.04978424 0.04970815 0.04760142 0.0472184  0.04481784
 0.04282816 0.03922096 0.04076261 0.04088178 0.0394184  0.03390117
 0.03256229 0.03235666 0.03371919 0.03351384 0.03325608 0.03335887
 0.03354886]"
616,EmoDB,WAV2VEC2_BASE,0,76.78571343421936,[array([1.])]
617,EmoDB,WAV2VEC2_BASE,1,71.42857015132904,[0.55682957 0.44317044]
618,EmoDB,WAV2VEC2_BASE,2,82.73809552192688,[0.35897005 0.31825973 0.32277019]
619,EmoDB,WAV2VEC2_BASE,3,85.11904776096344,[0.25615844 0.22830278 0.245049   0.27048977]
620,EmoDB,WAV2VEC2_BASE,4,83.92857313156128,[0.20377278 0.17573806 0.18966428 0.21610812 0.21471674]
621,EmoDB,WAV2VEC2_BASE,5,85.71428656578064,[0.16792421 0.14327268 0.15334635 0.17445221 0.17923611 0.18176842]
622,EmoDB,WAV2VEC2_BASE,6,82.73809552192688,"[0.14293002 0.11971941 0.12667334 0.14407649 0.1521869  0.16019925
 0.15421464]"
623,EmoDB,WAV2VEC2_BASE,7,83.92857313156128,"[0.12300484 0.10446091 0.10877247 0.12179863 0.13131252 0.14029627
 0.14056977 0.12978456]"
624,EmoDB,WAV2VEC2_BASE,8,82.73809552192688,"[0.10919882 0.0921092  0.0959097  0.10572816 0.1136932  0.12428109
 0.12614851 0.11985075 0.11308057]"
625,EmoDB,WAV2VEC2_BASE,9,83.33333432674408,"[0.09970359 0.08444984 0.08729846 0.09372841 0.10254442 0.11137533
 0.11436332 0.10901771 0.10331885 0.09420008]"
626,EmoDB,WAV2VEC2_BASE,10,84.52380895614624,"[0.09177543 0.07624421 0.07886066 0.08567376 0.0926002  0.10334836
 0.1050578  0.10089574 0.09545373 0.08868738 0.08140272]"
627,EmoDB,WAV2VEC2_BASE,11,83.33333432674408,"[0.08377402 0.06980177 0.07239017 0.08004469 0.08789555 0.09709619
 0.09953604 0.09571977 0.08979953 0.08480922 0.07596508 0.06316797]"
628,EmoDB,WAV2VEC2_BASE,12,85.71428656578064,"[0.07743379 0.06529159 0.06724787 0.0743369  0.08079279 0.0897108
 0.09384972 0.09082759 0.08466176 0.07985559 0.07058149 0.05822228
 0.06718786]"
629,EmoDB,WAV2VEC2_LARGE,0,70.83333134651184,[array([1.])]
630,EmoDB,WAV2VEC2_LARGE,1,76.1904776096344,[0.4107611  0.58923891]
631,EmoDB,WAV2VEC2_LARGE,2,79.76190447807312,[0.2677148  0.35016319 0.382122  ]
632,EmoDB,WAV2VEC2_LARGE,3,84.52380895614624,[0.19877193 0.23112456 0.27339928 0.29670426]
633,EmoDB,WAV2VEC2_LARGE,4,88.69047462940216,[0.15955016 0.17496661 0.20485508 0.23826599 0.22236215]
634,EmoDB,WAV2VEC2_LARGE,5,84.52380895614624,[0.13178269 0.13950077 0.16014303 0.19014616 0.19222689 0.18620043]
635,EmoDB,WAV2VEC2_LARGE,6,85.71428656578064,"[0.11238378 0.11830745 0.12920832 0.15092301 0.16170555 0.16489218
 0.16257963]"
636,EmoDB,WAV2VEC2_LARGE,7,91.07142984867096,"[0.0996952  0.10253177 0.10979518 0.120332   0.1342643  0.14349986
 0.14524148 0.14464022]"
637,EmoDB,WAV2VEC2_LARGE,8,91.66666567325592,"[0.08882046 0.09067221 0.09524684 0.10247524 0.11474029 0.12665566
 0.13000111 0.1318015  0.11958668]"
638,EmoDB,WAV2VEC2_LARGE,9,87.5,"[0.08041913 0.08089503 0.08397946 0.08953276 0.10069713 0.1108331
 0.11514333 0.11674527 0.11537519 0.10637957]"
639,EmoDB,WAV2VEC2_LARGE,10,92.85714328289032,"[0.0723727  0.07239391 0.0748754  0.0794135  0.08949333 0.09856712
 0.10332923 0.1070343  0.1058864  0.1039165  0.09271761]"
640,EmoDB,WAV2VEC2_LARGE,11,92.85714328289032,"[0.06575004 0.06714904 0.06790694 0.07176868 0.08147233 0.08835272
 0.09420727 0.09823631 0.0981508  0.09712617 0.09286636 0.07701329]"
641,EmoDB,WAV2VEC2_LARGE,12,92.26190447807312,"[0.06115345 0.0616154  0.06243758 0.0641889  0.0730925  0.0799351
 0.08586507 0.09018771 0.09033881 0.09005639 0.09025801 0.08045581
 0.07041531]"
642,EmoDB,WAV2VEC2_LARGE,13,93.45238208770752,"[0.057116   0.05804271 0.05915648 0.06029475 0.0677768  0.07353152
 0.07941578 0.08334881 0.08349302 0.08273088 0.08322453 0.07604627
 0.07148476 0.0643377 ]"
643,EmoDB,WAV2VEC2_LARGE,14,95.23809552192688,"[0.05232081 0.0539076  0.05441569 0.05535979 0.06243679 0.06781336
 0.07346132 0.07604552 0.07717187 0.07537114 0.07858915 0.072492
 0.0696042  0.06785978 0.06315099]"
644,EmoDB,WAV2VEC2_LARGE,15,94.64285671710968,"[0.04895115 0.04942417 0.05093518 0.05125564 0.05647271 0.06065158
 0.06731261 0.07045959 0.07204222 0.06893133 0.07422164 0.06947584
 0.06628897 0.06728322 0.06352476 0.0627694 ]"
645,EmoDB,WAV2VEC2_LARGE,16,93.45238208770752,"[0.04648665 0.04646152 0.04796112 0.04816352 0.05259586 0.05502999
 0.06158674 0.06537072 0.06661941 0.06542756 0.06813175 0.0639902
 0.06224951 0.06407392 0.0615285  0.06230764 0.06201535]"
646,EmoDB,WAV2VEC2_LARGE,17,95.23809552192688,"[0.04375165 0.04402773 0.04526751 0.04549847 0.04964825 0.04991182
 0.05738343 0.06114143 0.06186252 0.06077783 0.06314375 0.05994718
 0.05875151 0.06032107 0.05910239 0.06039719 0.06060439 0.05846187]"
647,EmoDB,WAV2VEC2_LARGE,18,91.07142686843872,"[0.04160931 0.04233701 0.04382715 0.04289804 0.04672382 0.04763019
 0.05412303 0.05745449 0.05827826 0.05758526 0.05897342 0.05644497
 0.05562391 0.05787309 0.05601713 0.05707064 0.05801266 0.05825743
 0.04926015]"
648,EmoDB,WAV2VEC2_LARGE,19,92.85714030265808,"[0.03936353 0.04021406 0.04171106 0.04124117 0.04428493 0.04364412
 0.05039879 0.05446696 0.05367074 0.05412406 0.0544936  0.0533859
 0.0528286  0.0548347  0.05401441 0.0547713  0.05623092 0.05606662
 0.05322547 0.04702906]"
649,EmoDB,WAV2VEC2_LARGE,20,91.07142686843872,"[0.03744589 0.03851651 0.04003912 0.03916272 0.04225932 0.04243854
 0.04801654 0.05102015 0.05076128 0.05108529 0.05148111 0.0506835
 0.049957   0.05267301 0.05088429 0.05197672 0.05329821 0.05403562
 0.05204115 0.04925328 0.04297072]"
650,EmoDB,WAV2VEC2_LARGE,21,92.26190447807312,"[0.03569032 0.03683935 0.03788394 0.03734375 0.03981614 0.03959362
 0.0457318  0.04925037 0.04892088 0.04940791 0.04955989 0.04966308
 0.04762686 0.050155   0.0493976  0.04982818 0.05167489 0.05263295
 0.05090086 0.04774061 0.0429662  0.03737578]"
651,EmoDB,WAV2VEC2_LARGE,22,92.85714328289032,"[0.03443443 0.03569311 0.03650277 0.03610822 0.03863869 0.03928666
 0.0448494  0.04700352 0.04628695 0.04722201 0.04715752 0.04813195
 0.04615654 0.04821161 0.04704491 0.04763487 0.04936934 0.0509698
 0.04849146 0.04596484 0.04224495 0.03780265 0.03479379]"
652,EmoDB,WAV2VEC2_LARGE,23,92.85714328289032,"[0.0326829  0.034051   0.03496142 0.03469715 0.03737183 0.03906673
 0.0438022  0.04601743 0.04478181 0.04537346 0.04619333 0.04680615
 0.04491344 0.04738048 0.04534665 0.04571683 0.04733526 0.04864079
 0.04741403 0.04527424 0.04103883 0.0358364  0.03260948 0.03268811]"
653,EmoDB,WAV2VEC2_LARGE,24,89.28571343421936,"[0.03119012 0.03297482 0.03366472 0.03346472 0.03612979 0.03877156
 0.04204141 0.04351882 0.04305685 0.04419222 0.04392342 0.0452321
 0.04308707 0.04531501 0.043765   0.04416351 0.04609209 0.04729001
 0.04584168 0.04365557 0.03960098 0.03553286 0.03143739 0.03088199
 0.03517626]"
654,EmoDB,WAV2VEC2_LARGE_XLSR,0,72.02381193637848,[array([1.])]
655,EmoDB,WAV2VEC2_LARGE_XLSR,1,85.71428656578064,[0.32624304 0.67375699]
656,EmoDB,WAV2VEC2_LARGE_XLSR,2,85.11904776096344,[0.22589704 0.36342914 0.41067387]
657,EmoDB,WAV2VEC2_LARGE_XLSR,3,88.69047462940216,[0.16824365 0.23913591 0.29078746 0.30183297]
658,EmoDB,WAV2VEC2_LARGE_XLSR,4,90.47619104385376,[0.14136166 0.17347348 0.20909503 0.23065136 0.24541841]
659,EmoDB,WAV2VEC2_LARGE_XLSR,5,94.64285671710968,[0.12048163 0.13242713 0.15751072 0.18424858 0.20644195 0.19888994]
660,EmoDB,WAV2VEC2_LARGE_XLSR,6,93.45237910747528,"[0.10768525 0.11167391 0.12650127 0.148748   0.16906417 0.1669081
 0.16941933]"
661,EmoDB,WAV2VEC2_LARGE_XLSR,7,93.45237910747528,"[0.09862055 0.09961996 0.10463087 0.11967153 0.1400407  0.14293232
 0.14709799 0.14738609]"
662,EmoDB,WAV2VEC2_LARGE_XLSR,8,97.61904776096344,"[0.08390592 0.0863119  0.08894013 0.09821743 0.11861579 0.1289822
 0.132704   0.13511191 0.12721071]"
663,EmoDB,WAV2VEC2_LARGE_XLSR,9,98.2142835855484,"[0.07879782 0.07923186 0.08129845 0.08725402 0.10058027 0.11132869
 0.1156825  0.11728514 0.11652584 0.1120154 ]"
664,EmoDB,WAV2VEC2_LARGE_XLSR,10,98.8095223903656,"[0.070447   0.07112662 0.0725356  0.07601907 0.08812925 0.10031744
 0.10410085 0.10733486 0.10703939 0.10381426 0.09913564]"
665,EmoDB,WAV2VEC2_LARGE_XLSR,11,98.2142835855484,"[0.06520435 0.06704582 0.06759244 0.07036125 0.07654995 0.08916873
 0.09429444 0.09726776 0.09678913 0.09486122 0.09293944 0.08792549]"
666,EmoDB,WAV2VEC2_LARGE_XLSR,12,98.8095223903656,"[0.05748487 0.05843002 0.05832398 0.06099394 0.06519657 0.07891446
 0.08654483 0.09150779 0.09283498 0.09211787 0.09062923 0.08494541
 0.08207607]"
667,EmoDB,WAV2VEC2_LARGE_XLSR,13,94.64285671710968,"[0.0568821  0.05700991 0.05794129 0.05980175 0.06240491 0.07223517
 0.07861956 0.08174973 0.08136216 0.08103637 0.07980081 0.07792941
 0.07659988 0.07662698]"
668,EmoDB,WAV2VEC2_LARGE_XLSR,14,97.61904776096344,"[0.05208445 0.0525433  0.05250311 0.05457555 0.05668038 0.06301355
 0.0725631  0.07705904 0.07731013 0.07702119 0.0754134  0.07258007
 0.07139219 0.07377363 0.07148693]"
669,EmoDB,WAV2VEC2_LARGE_XLSR,15,98.8095223903656,"[0.05031103 0.05038523 0.05066685 0.05196087 0.05342698 0.05678339
 0.06687188 0.0714607  0.07119259 0.06987639 0.06923395 0.06723058
 0.06671831 0.06861695 0.06748797 0.06777636]"
670,EmoDB,WAV2VEC2_LARGE_XLSR,16,98.8095223903656,"[0.04780874 0.04800193 0.04817007 0.04922077 0.0501556  0.05117615
 0.05943792 0.06638135 0.06615356 0.06496618 0.06464055 0.06260149
 0.06229379 0.06534931 0.06392587 0.06428846 0.06542832]"
671,EmoDB,WAV2VEC2_LARGE_XLSR,17,98.2142835855484,"[0.04568768 0.04638328 0.04657412 0.04746184 0.04795838 0.04782156
 0.05350009 0.0625597  0.06117749 0.06051172 0.05940336 0.0570827
 0.05684579 0.05976598 0.06031328 0.06159209 0.06301923 0.06234172]"
672,EmoDB,WAV2VEC2_LARGE_XLSR,18,98.8095223903656,"[0.04434678 0.04470669 0.04461673 0.04535663 0.04589158 0.04525358
 0.04947024 0.05891561 0.0565607  0.05486297 0.05378794 0.05220824
 0.05297283 0.05542543 0.05866906 0.05889507 0.06028961 0.059895
 0.05787531]"
673,EmoDB,WAV2VEC2_LARGE_XLSR,19,98.8095223903656,"[0.04269939 0.04294272 0.04312403 0.04384771 0.04416141 0.04373288
 0.04603196 0.05428147 0.05197467 0.05068973 0.04995618 0.04832314
 0.04878301 0.05090321 0.05589473 0.05677234 0.05793159 0.05793261
 0.05617382 0.05384336]"
674,EmoDB,WAV2VEC2_LARGE_XLSR,20,98.2142835855484,"[0.04081155 0.04101225 0.04113825 0.04200198 0.04248422 0.04193656
 0.04422696 0.05044077 0.04832473 0.04742555 0.04672424 0.04579496
 0.04610838 0.04710339 0.05378607 0.05463109 0.0560465  0.05523034
 0.05384341 0.05132588 0.04960291]"
675,EmoDB,WAV2VEC2_LARGE_XLSR,21,98.8095223903656,"[0.03912108 0.03934496 0.03956251 0.04028063 0.04052103 0.04021373
 0.04228306 0.0459654  0.04502783 0.04451547 0.04420032 0.04313451
 0.04349311 0.04402678 0.04989638 0.0528766  0.05365048 0.05323202
 0.05269098 0.05018909 0.04812436 0.04764964]"
676,EmoDB,WAV2VEC2_LARGE_XLSR,22,66.66666567325592,"[0.0422009  0.04266665 0.04276398 0.0429101  0.04302279 0.04317946
 0.04358965 0.0437256  0.04375436 0.04376302 0.04376906 0.04373571
 0.04374088 0.043783   0.04384873 0.04401713 0.04415879 0.04418654
 0.04423948 0.04435071 0.04449739 0.04441748 0.03967859]"
677,EmoDB,WAV2VEC2_LARGE_XLSR,23,57.73809552192688,"[0.04147106 0.04163687 0.04167823 0.04171947 0.04175638 0.04182435
 0.04199691 0.04204365 0.04205597 0.04205063 0.04205881 0.04203666
 0.04203819 0.04205781 0.0420817  0.04214666 0.04218783 0.04220243
 0.04223895 0.04230121 0.04237311 0.04233539 0.03786045 0.03784727]"
678,EmoDB,WAV2VEC2_LARGE_XLSR,24,51.1904776096344,"[0.04019913 0.04028266 0.04030941 0.04032689 0.040346   0.04038928
 0.04049159 0.04051579 0.040526   0.04051851 0.0405173  0.04050394
 0.04050116 0.0405082  0.04052413 0.04055695 0.04057539 0.04058279
 0.04061429 0.0406661  0.04072384 0.04069243 0.03638355 0.03637063
 0.03637404]"
679,EmoDB,WAV2VEC2_LARGE_XLSR300M,0,68.45238208770752,[array([1.])]
680,EmoDB,WAV2VEC2_LARGE_XLSR300M,1,74.4047611951828,[0.31481954 0.68518049]
681,EmoDB,WAV2VEC2_LARGE_XLSR300M,2,80.95238208770752,[0.21825939 0.35983461 0.42190601]
682,EmoDB,WAV2VEC2_LARGE_XLSR300M,3,86.90476417541504,[0.16883356 0.24718682 0.29356723 0.29041241]
683,EmoDB,WAV2VEC2_LARGE_XLSR300M,4,86.9047611951828,[0.13638209 0.18113891 0.21214217 0.232628   0.23770881]
684,EmoDB,WAV2VEC2_LARGE_XLSR300M,5,89.2857164144516,[0.11507775 0.1390368  0.15391103 0.1770025  0.20650803 0.20846386]
685,EmoDB,WAV2VEC2_LARGE_XLSR300M,6,91.66666567325592,"[0.09815017 0.11391073 0.1253328  0.13439851 0.17089818 0.17987491
 0.17743468]"
686,EmoDB,WAV2VEC2_LARGE_XLSR300M,7,89.88095223903656,"[0.08915912 0.09903246 0.10804443 0.11026328 0.14725976 0.16128674
 0.15859085 0.12636342]"
687,EmoDB,WAV2VEC2_LARGE_XLSR300M,8,92.26190447807312,"[0.07854915 0.08188736 0.08983351 0.09029721 0.12728858 0.14511339
 0.14001381 0.12827395 0.11874304]"
688,EmoDB,WAV2VEC2_LARGE_XLSR300M,9,93.45237910747528,"[0.07148062 0.07325732 0.07802938 0.07402625 0.10095288 0.12998629
 0.12991171 0.12081076 0.11311721 0.10842759]"
689,EmoDB,WAV2VEC2_LARGE_XLSR300M,10,97.61904776096344,"[0.06605776 0.06685546 0.07068331 0.0674652  0.08468348 0.11520005
 0.11360269 0.10890159 0.10634059 0.10398396 0.09622589]"
690,EmoDB,WAV2VEC2_LARGE_XLSR300M,11,97.6190447807312,"[0.06224359 0.06089378 0.06415445 0.06246435 0.07415769 0.10103596
 0.10337174 0.09772345 0.09751393 0.09617486 0.09244712 0.08781906]"
691,EmoDB,WAV2VEC2_LARGE_XLSR300M,12,97.02380895614624,"[0.05835908 0.05681489 0.05869143 0.05760712 0.06472938 0.08796738
 0.09586534 0.08716288 0.08866797 0.0894579  0.08722882 0.08495792
 0.08248984]"
692,EmoDB,WAV2VEC2_LARGE_XLSR300M,13,98.21428656578064,"[0.05530392 0.05330923 0.05504133 0.05333101 0.05795697 0.07652951
 0.08424118 0.07997699 0.0828274  0.08389081 0.08134849 0.0801919
 0.0797127  0.07633862]"
693,EmoDB,WAV2VEC2_LARGE_XLSR300M,14,97.61904776096344,"[0.05199999 0.04987848 0.05039237 0.04944606 0.05272314 0.06792733
 0.07539797 0.07395308 0.0754844  0.07838567 0.07576422 0.07476868
 0.07503839 0.07499608 0.07384414]"
694,EmoDB,WAV2VEC2_LARGE_XLSR300M,15,95.83333432674408,"[0.04954035 0.04717789 0.04669206 0.04670534 0.04893066 0.05935839
 0.06415193 0.06549455 0.07033062 0.07342869 0.07199731 0.07047855
 0.07082422 0.07058962 0.07412197 0.07017783]"
695,EmoDB,WAV2VEC2_LARGE_XLSR300M,16,95.83333134651184,"[0.04711938 0.04499278 0.04470679 0.04463656 0.04600088 0.05276939
 0.0566221  0.05824643 0.0644896  0.06811925 0.06629469 0.06591485
 0.06577066 0.06588537 0.06864452 0.06795338 0.07183338]"
696,EmoDB,WAV2VEC2_LARGE_XLSR300M,17,96.42857015132904,"[0.04496916 0.04308144 0.04284271 0.0425085  0.04388841 0.04793639
 0.05172243 0.05219586 0.0594224  0.06339076 0.06184381 0.06120395
 0.06145157 0.06150543 0.06427622 0.06656456 0.06847644 0.06271997]"
697,EmoDB,WAV2VEC2_LARGE_XLSR300M,18,95.23809552192688,"[0.04260904 0.04106073 0.03981447 0.04003589 0.04082451 0.04361195
 0.04627627 0.04613586 0.05353742 0.06152555 0.05765662 0.05695364
 0.05686017 0.05634104 0.05965833 0.06216502 0.06539145 0.06386692
 0.06567512]"
698,EmoDB,WAV2VEC2_LARGE_XLSR300M,19,97.02380895614624,"[0.03956808 0.03804338 0.03683059 0.03759764 0.03753058 0.03991295
 0.04302182 0.04078732 0.04842502 0.05785618 0.05418202 0.05279579
 0.05316464 0.05216878 0.05583175 0.05906768 0.0638774  0.06433181
 0.066015   0.05899157]"
699,EmoDB,WAV2VEC2_LARGE_XLSR300M,20,97.6190447807312,"[0.03975411 0.03744231 0.03698486 0.0368378  0.03739998 0.03901791
 0.04108127 0.04098119 0.04630628 0.05380981 0.05087369 0.04950251
 0.05061085 0.04938994 0.05231526 0.05492211 0.05772145 0.05886816
 0.06154927 0.05758986 0.04704141]"
700,EmoDB,WAV2VEC2_LARGE_XLSR300M,21,97.02380895614624,"[0.03866191 0.03629523 0.03541144 0.0354447  0.03597664 0.03795927
 0.04027053 0.03780053 0.04297307 0.05109323 0.04848264 0.04760402
 0.04779166 0.0466987  0.04866875 0.05285217 0.05579863 0.05619488
 0.05808837 0.05433005 0.04624525 0.04535833]"
701,EmoDB,WAV2VEC2_LARGE_XLSR300M,22,94.64285671710968,"[0.03568148 0.03392352 0.03541311 0.03443926 0.0364517  0.03799043
 0.03880911 0.03985912 0.04361432 0.04761925 0.04618949 0.04544052
 0.0459576  0.04513508 0.04632164 0.04776423 0.05060588 0.05233078
 0.05540707 0.05165634 0.04448256 0.0443559  0.04055161]"
702,EmoDB,WAV2VEC2_LARGE_XLSR300M,23,96.42857313156128,"[0.03361052 0.03174884 0.03220653 0.03208595 0.03430359 0.03730913
 0.03868487 0.03936422 0.04216993 0.04582157 0.04542754 0.04449586
 0.04555048 0.04453476 0.04578176 0.04631386 0.04928206 0.05051351
 0.05307389 0.04992439 0.04312872 0.0428705  0.03650059 0.03529689]"
703,EmoDB,WAV2VEC2_LARGE_XLSR300M,24,93.45237910747528,"[0.03269503 0.03051114 0.03065121 0.03121748 0.03360702 0.03680245
 0.03793469 0.03870406 0.04127919 0.04415461 0.04382493 0.0433221
 0.04361822 0.04341292 0.04376826 0.04386097 0.0461374  0.04720456
 0.05156404 0.04990071 0.04116655 0.0440267  0.03451138 0.03195821
 0.03416619]"
704,IEMOCAP,HUBERT_ASR_LARGE,0,61.185383796691895,[array([1.])]
705,IEMOCAP,HUBERT_ASR_LARGE,1,63.324421644210815,[0.16946426 0.83053577]
706,IEMOCAP,HUBERT_ASR_LARGE,2,63.14616799354553,[0.1050188  0.10822202 0.78675917]
707,IEMOCAP,HUBERT_ASR_LARGE,3,63.41354846954346,[0.0738705  0.05705911 0.17569696 0.69337344]
708,IEMOCAP,HUBERT_ASR_LARGE,4,64.34937417507172,[0.06515561 0.05133466 0.09823814 0.38625525 0.39901638]
709,IEMOCAP,HUBERT_ASR_LARGE,5,64.03743326663971,[0.05923294 0.04633584 0.0734835  0.17877535 0.29563755 0.34653486]
710,IEMOCAP,HUBERT_ASR_LARGE,6,65.01782536506653,"[0.05332549 0.04102383 0.06493837 0.113299   0.17934182 0.26274104
 0.28533049]"
711,IEMOCAP,HUBERT_ASR_LARGE,7,65.50802290439606,"[0.04940062 0.04091107 0.05649176 0.08826145 0.11903423 0.18877781
 0.24975446 0.20736857]"
712,IEMOCAP,HUBERT_ASR_LARGE,8,65.99821746349335,"[0.04781596 0.03941314 0.05156138 0.07589979 0.0952941  0.13660875
 0.19095755 0.16089605 0.20155323]"
713,IEMOCAP,HUBERT_ASR_LARGE,9,65.77540040016174,"[0.04085704 0.03345795 0.04639173 0.06589604 0.07383714 0.10400538
 0.15756458 0.13374541 0.18286648 0.16137829]"
714,IEMOCAP,HUBERT_ASR_LARGE,10,68.9393937587738,"[0.03755573 0.03056072 0.04163886 0.05992048 0.06746889 0.08898538
 0.1380286  0.11414646 0.13453453 0.15207527 0.13508504]"
715,IEMOCAP,HUBERT_ASR_LARGE,11,67.24599003791809,"[0.03849371 0.03185536 0.04156775 0.05660976 0.06071053 0.07231564
 0.1033533  0.09577462 0.10824775 0.12347023 0.13098463 0.13661671]"
716,IEMOCAP,HUBERT_ASR_LARGE,12,68.36006939411163,"[0.03832893 0.03061419 0.04034358 0.05322682 0.05677343 0.06295077
 0.08005244 0.08040008 0.0845867  0.09073091 0.11175667 0.1294776
 0.14075789]"
717,IEMOCAP,HUBERT_ASR_LARGE,13,67.11229979991913,"[0.03508784 0.02783268 0.03806169 0.04893699 0.05301701 0.05653749
 0.06764659 0.06815004 0.06932348 0.06835028 0.09125152 0.11398512
 0.14112596 0.12069335]"
718,IEMOCAP,HUBERT_ASR_LARGE,14,68.7165766954422,"[0.0341904  0.02928599 0.03759976 0.04648058 0.04967854 0.05185584
 0.05867868 0.05999571 0.06043046 0.05559987 0.07515073 0.09911951
 0.13119711 0.11763247 0.09310433]"
719,IEMOCAP,HUBERT_ASR_LARGE,15,69.91978585720062,"[0.03249132 0.0274471  0.03631473 0.04472872 0.04830663 0.05055104
 0.05418829 0.05369127 0.05485886 0.04802077 0.06579265 0.08855426
 0.11354744 0.10823868 0.09009124 0.08317705]"
720,IEMOCAP,HUBERT_ASR_LARGE,16,67.5579309463501,"[0.03098233 0.02740221 0.03592838 0.04280827 0.04560027 0.04737254
 0.05021292 0.04995081 0.05066688 0.04531927 0.05776458 0.07626592
 0.09713412 0.09737825 0.08142361 0.08241285 0.08137681]"
721,IEMOCAP,HUBERT_ASR_LARGE,17,70.5882340669632,"[0.02775071 0.0259592  0.03361007 0.04052457 0.04356812 0.04451892
 0.04734786 0.04601665 0.04701578 0.04141873 0.05007577 0.06438391
 0.08342281 0.08615771 0.07033112 0.07454131 0.08005156 0.09330518]"
722,IEMOCAP,HUBERT_ASR_LARGE,18,71.79144322872162,"[0.02588288 0.02490478 0.03297671 0.03980365 0.04251243 0.04331152
 0.04552091 0.04442732 0.04508988 0.03959422 0.04545007 0.05633398
 0.06753575 0.06921823 0.05812487 0.06291848 0.07283227 0.09215504
 0.09140703]"
723,IEMOCAP,HUBERT_ASR_LARGE,19,72.28164076805115,"[0.02571705 0.02360248 0.03082261 0.03773921 0.04009904 0.04100729
 0.04412943 0.04395371 0.04448739 0.04021419 0.04413861 0.05041876
 0.05862544 0.05930848 0.0496651  0.05108471 0.0612393  0.0768029
 0.08337309 0.09357123]"
724,IEMOCAP,HUBERT_ASR_LARGE,20,70.94474136829376,"[0.02585193 0.02232902 0.03054558 0.03755318 0.04009685 0.04055326
 0.04284048 0.04340268 0.04351675 0.04028148 0.0422568  0.04578477
 0.05437196 0.05223656 0.04218653 0.04161966 0.05277515 0.06352595
 0.06993643 0.08283061 0.08550439]"
725,IEMOCAP,HUBERT_ASR_LARGE,21,71.39037549495697,"[0.02362979 0.02133949 0.02866088 0.03589305 0.03944586 0.03951277
 0.04195471 0.04249741 0.04257878 0.03931927 0.04200969 0.04614066
 0.05126765 0.04951036 0.03842991 0.03798358 0.04623005 0.05496066
 0.06171101 0.07453881 0.07940548 0.06298011]"
726,IEMOCAP,HUBERT_ASR_LARGE,22,71.39037251472473,"[0.02317101 0.02214981 0.02919886 0.03461876 0.03710123 0.0375584
 0.04044543 0.04114719 0.04053371 0.03768684 0.03986201 0.04397445
 0.04987676 0.04955536 0.03853321 0.03797898 0.04560458 0.05316906
 0.05680092 0.06692436 0.0740929  0.05711234 0.04290379]"
727,IEMOCAP,HUBERT_ASR_LARGE,23,72.32620418071747,"[0.02115851 0.02150837 0.02743444 0.03266096 0.03526697 0.03617957
 0.03909616 0.03978063 0.03898396 0.03649038 0.03855393 0.0427705
 0.04788332 0.0458059  0.03791111 0.03999011 0.04561805 0.0510263
 0.05449248 0.06763433 0.07317232 0.05642381 0.03759181 0.03256606]"
728,IEMOCAP,HUBERT_ASR_LARGE,24,70.63279747962952,"[0.01872585 0.01959417 0.02418294 0.02837431 0.03089062 0.03176064
 0.03371558 0.03456565 0.03405426 0.03266288 0.03588965 0.03997757
 0.04335412 0.04400655 0.03753604 0.04232927 0.04781804 0.05539651
 0.05986147 0.07652733 0.07840665 0.06586742 0.03667536 0.02716214
 0.020665  ]"
729,IEMOCAP,HUBERT_BASE,0,60.2495551109314,[array([1.])]
730,IEMOCAP,HUBERT_BASE,1,61.720141768455505,[0.33299252 0.66700751]
731,IEMOCAP,HUBERT_BASE,2,63.814616203308105,[0.17415714 0.35473801 0.47110482]
732,IEMOCAP,HUBERT_BASE,3,64.03743326663971,[0.12688757 0.2145364  0.29208171 0.36649428]
733,IEMOCAP,HUBERT_BASE,4,66.75579249858856,[0.09836196 0.1416115  0.19511203 0.24734545 0.31756908]
734,IEMOCAP,HUBERT_BASE,5,68.0035650730133,[0.07488433 0.09575747 0.14178786 0.17958768 0.23218305 0.27579963]
735,IEMOCAP,HUBERT_BASE,6,67.33511686325073,"[0.06345672 0.07656669 0.11170986 0.13576983 0.17920444 0.22668117
 0.20661122]"
736,IEMOCAP,HUBERT_BASE,7,67.4688071012497,"[0.05656406 0.06270935 0.08988547 0.10452051 0.13314357 0.1619766
 0.19063685 0.20056362]"
737,IEMOCAP,HUBERT_BASE,8,66.5329784154892,"[0.05013709 0.05193049 0.07692473 0.08375249 0.10076232 0.11914609
 0.14759412 0.17377198 0.19598067]"
738,IEMOCAP,HUBERT_BASE,9,67.6916241645813,"[0.04660257 0.04488205 0.06835996 0.0682684  0.07878578 0.08983364
 0.10873859 0.13371563 0.18618471 0.17462865]"
