,dataset,model,layers,mean_accuracy,mean_weights
610,EmoDB,WAV2VEC2_ASR_LARGE_960H,19,93.45237910747528,"[0.03388326 0.03336323 0.03546641 0.03784984 0.05264044 0.05985449
 0.06718513 0.0693445  0.0670387  0.06432434 0.06533612 0.05767013
 0.0489336  0.04110818 0.04668493 0.05757096 0.04708974 0.03942688
 0.03880022 0.03642893]"
611,EmoDB,WAV2VEC2_ASR_LARGE_960H,20,92.26190447807312,"[0.03175324 0.03200481 0.03493178 0.03749541 0.05163714 0.05776199
 0.06445076 0.06512998 0.06208272 0.05989777 0.06060215 0.05524962
 0.04814018 0.04067187 0.04809213 0.05716215 0.04573223 0.03876811
 0.03786958 0.03548231 0.03508399]"
612,EmoDB,WAV2VEC2_ASR_LARGE_960H,21,92.26190447807312,"[0.03059773 0.03090484 0.03506999 0.03901467 0.04995265 0.05640762
 0.06155666 0.06221362 0.05834706 0.05633467 0.05627428 0.05263635
 0.04595008 0.03992927 0.04595561 0.05572448 0.04550628 0.03735234
 0.03653532 0.03496708 0.03449028 0.0342791 ]"
613,EmoDB,WAV2VEC2_ASR_LARGE_960H,22,91.66666567325592,"[0.02895511 0.0296111  0.03343201 0.03789603 0.04811551 0.05327797
 0.05801799 0.05900807 0.05591616 0.05411238 0.05337488 0.05095261
 0.04495012 0.0399108  0.04691377 0.05399491 0.04762236 0.03597774
 0.03500135 0.03329416 0.03346852 0.03328383 0.03291265]"
614,EmoDB,WAV2VEC2_ASR_LARGE_960H,23,88.69047462940216,"[0.02745417 0.02895446 0.03350414 0.03752095 0.04671135 0.05257734
 0.05669715 0.05750962 0.05415888 0.05210085 0.05182397 0.0495437
 0.04565284 0.04010663 0.04626477 0.05078823 0.04726776 0.03311295
 0.03180297 0.03089768 0.03100674 0.0313649  0.03134575 0.03183224]"
615,EmoDB,WAV2VEC2_ASR_LARGE_960H,24,89.28571343421936,"[0.02664963 0.02893777 0.03474341 0.03757274 0.04476845 0.04941202
 0.05292557 0.05345479 0.05050336 0.0483641  0.04769975 0.04667792
 0.04363989 0.03890227 0.04415096 0.0488119  0.04787814 0.03371549
 0.03215792 0.03088281 0.03067261 0.03131584 0.03183596 0.03245798
 0.03186866]"
616,EmoDB,WAV2VEC2_BASE,0,70.23809254169464,[array([1.])]
617,EmoDB,WAV2VEC2_BASE,1,72.02380895614624,[0.62790835 0.37209167]
618,EmoDB,WAV2VEC2_BASE,2,75.0,[0.44118699 0.27628519 0.28252785]
619,EmoDB,WAV2VEC2_BASE,3,69.64285671710968,[0.3244829  0.20767478 0.22206406 0.24577828]
620,EmoDB,WAV2VEC2_BASE,4,78.57142984867096,[0.23935347 0.16282022 0.17637128 0.21195462 0.20950039]
621,EmoDB,WAV2VEC2_BASE,5,82.73809552192688,[0.19282722 0.13024504 0.14025077 0.16476874 0.17628986 0.19561841]
622,EmoDB,WAV2VEC2_BASE,6,85.71428656578064,"[0.1581839  0.1099739  0.11652159 0.13317914 0.14659693 0.17148887
 0.16405566]"
623,EmoDB,WAV2VEC2_BASE,7,83.92857313156128,"[0.13877896 0.0945949  0.0990415  0.11138477 0.12265399 0.14795142
 0.15923142 0.12636305]"
624,EmoDB,WAV2VEC2_BASE,8,83.33333134651184,"[0.12114793 0.08361971 0.08682173 0.09634447 0.10555204 0.1270927
 0.141416   0.122856   0.11514945]"
625,EmoDB,WAV2VEC2_BASE,9,84.52380895614624,"[0.11123124 0.07530026 0.07750747 0.08467763 0.09342553 0.11644248
 0.13016296 0.11541871 0.11248854 0.08334516]"
626,EmoDB,WAV2VEC2_BASE,10,83.92857313156128,"[0.10051286 0.0684544  0.07121238 0.07734497 0.08536373 0.10826715
 0.1223041  0.10877617 0.10474195 0.0833162  0.06970605]"
627,EmoDB,WAV2VEC2_BASE,11,85.11904776096344,"[0.09118472 0.06200422 0.06508067 0.07308122 0.08299065 0.10216756
 0.1141774  0.1043351  0.10106942 0.08211317 0.06460978 0.05718609]"
628,EmoDB,WAV2VEC2_BASE,12,83.92857313156128,"[0.08536322 0.05812691 0.06048931 0.06833713 0.07733877 0.09575714
 0.10792801 0.09930782 0.09639957 0.08127395 0.06174083 0.05291806
 0.05501931]"
629,EmoDB,WAV2VEC2_LARGE,0,69.04761791229248,[array([1.])]
630,EmoDB,WAV2VEC2_LARGE,1,72.61904776096344,[0.38185745 0.61814252]
631,EmoDB,WAV2VEC2_LARGE,2,75.0,[0.23497301 0.3462797  0.41874729]
632,EmoDB,WAV2VEC2_LARGE,3,76.19047462940216,[0.16973884 0.21240842 0.30180791 0.31604478]
633,EmoDB,WAV2VEC2_LARGE,4,75.0,[0.13460539 0.15214275 0.22197382 0.25878461 0.23249345]
634,EmoDB,WAV2VEC2_LARGE,5,83.92857015132904,[0.10983406 0.11941477 0.16173226 0.19935825 0.20688169 0.20277897]
635,EmoDB,WAV2VEC2_LARGE,6,85.11904776096344,"[0.09347704 0.09811093 0.12211686 0.15407823 0.1752909  0.18095931
 0.17596677]"
636,EmoDB,WAV2VEC2_LARGE,7,89.88095223903656,"[0.08329748 0.08569942 0.09524231 0.117291   0.14564408 0.15705546
 0.15956923 0.15620105]"
637,EmoDB,WAV2VEC2_LARGE,8,88.09523582458496,"[0.07343302 0.0741649  0.08118672 0.09517564 0.12255072 0.13728725
 0.14084418 0.14543841 0.12991912]"
638,EmoDB,WAV2VEC2_LARGE,9,89.88095223903656,"[0.06615132 0.06661844 0.06938339 0.07849094 0.10265729 0.12069097
 0.12498321 0.13196019 0.13052502 0.10853921]"
639,EmoDB,WAV2VEC2_LARGE,10,88.0952388048172,"[0.06005789 0.05981101 0.0609586  0.06605772 0.08805253 0.10539022
 0.10970595 0.11751616 0.1165702  0.11412931 0.10175047]"
640,EmoDB,WAV2VEC2_LARGE,11,87.5,"[0.05547379 0.05556001 0.05665255 0.05865532 0.07848481 0.09502244
 0.10039391 0.10857264 0.1092086  0.10564459 0.10470382 0.07162756]"
641,EmoDB,WAV2VEC2_LARGE,12,91.07142686843872,"[0.05152642 0.05146225 0.05201722 0.052512   0.06892477 0.08396548
 0.09143742 0.09881567 0.09917104 0.09530077 0.09806882 0.08644192
 0.07035619]"
642,EmoDB,WAV2VEC2_LARGE,13,91.66666567325592,"[0.04734112 0.04686593 0.0474519  0.04816379 0.06060691 0.07521521
 0.08511963 0.0924474  0.09252926 0.0872976  0.09210962 0.08500693
 0.07914396 0.06070074]"
643,EmoDB,WAV2VEC2_LARGE,14,91.07142686843872,"[0.04371366 0.04346761 0.04421644 0.04478017 0.05445571 0.06734084
 0.07686888 0.08439357 0.08344787 0.08067615 0.08468204 0.0799836
 0.07693377 0.0719142  0.06312553]"
644,EmoDB,WAV2VEC2_LARGE,15,94.04761791229248,"[0.04092671 0.04067899 0.04109783 0.04199458 0.04801652 0.05750381
 0.06958428 0.07705779 0.0759258  0.07357094 0.07787691 0.07569236
 0.07358708 0.07360793 0.06801788 0.06486059]"
645,EmoDB,WAV2VEC2_LARGE,16,92.85714328289032,"[0.03896732 0.03889848 0.0388712  0.03942362 0.04396706 0.04958423
 0.06070834 0.06882003 0.06997962 0.06843403 0.07133688 0.07132158
 0.06928724 0.06910648 0.06727431 0.06754341 0.06647621]"
646,EmoDB,WAV2VEC2_LARGE,17,91.07142984867096,"[0.0367221  0.03645485 0.03662973 0.03685913 0.04039392 0.04364142
 0.05525607 0.06219301 0.06571264 0.06448424 0.06683415 0.06622613
 0.0653221  0.06485836 0.06504647 0.06711759 0.06785415 0.05839388]"
647,EmoDB,WAV2VEC2_LARGE,18,84.52380895614624,"[0.03540361 0.0355676  0.0355106  0.03581549 0.03874168 0.03863275
 0.04979005 0.05609185 0.05959452 0.06047546 0.06338578 0.06278332
 0.06288541 0.0623155  0.06350924 0.06507016 0.06619738 0.0629246
 0.04530497]"
648,EmoDB,WAV2VEC2_LARGE,19,91.07142686843872,"[0.03393575 0.03416871 0.03405783 0.03382082 0.03729128 0.03776356
 0.04617282 0.05194082 0.05411632 0.05568634 0.05785106 0.05861724
 0.05857464 0.05895986 0.06113262 0.06244641 0.06337905 0.060882
 0.05617612 0.04302674]"
649,EmoDB,WAV2VEC2_LARGE,20,91.66666865348816,"[0.03265887 0.03278973 0.03259536 0.03270431 0.03479875 0.03449095
 0.04062705 0.04821028 0.04996504 0.05197592 0.05517177 0.05652824
 0.05499807 0.05537208 0.05820691 0.05930514 0.06100033 0.05901844
 0.05689313 0.05275018 0.03993947]"
650,EmoDB,WAV2VEC2_LARGE,21,83.33333432674408,"[0.03139523 0.03141167 0.03134135 0.03136764 0.03381748 0.03272696
 0.03786247 0.04507577 0.04699714 0.04889941 0.05251309 0.05415492
 0.05239746 0.05252154 0.05554592 0.05669242 0.05834379 0.0578169
 0.05665378 0.05351259 0.04411891 0.03483348]"
651,EmoDB,WAV2VEC2_LARGE,22,86.90476417541504,"[0.03001812 0.03025824 0.03027587 0.03037668 0.03258145 0.03270891
 0.03677918 0.04285262 0.04394589 0.04584583 0.04957947 0.05263971
 0.05144741 0.0519579  0.05316576 0.054098   0.0562757  0.05544326
 0.05399046 0.05228822 0.04614259 0.03674606 0.03058266]"
652,EmoDB,WAV2VEC2_LARGE,23,86.90476417541504,"[0.02805833 0.02890353 0.02874529 0.02890747 0.03094629 0.03363487
 0.03891001 0.04426533 0.04473276 0.04595941 0.04810175 0.05092312
 0.04998026 0.04941872 0.05190749 0.05200378 0.05353541 0.05288728
 0.05192908 0.04994688 0.04417789 0.03507484 0.02892003 0.02813015]"
653,EmoDB,WAV2VEC2_LARGE,24,84.52380895614624,"[0.02647872 0.02675376 0.02670808 0.02716132 0.02987448 0.03425224
 0.03852938 0.04249131 0.04353711 0.04432364 0.04641847 0.0482803
 0.04842841 0.04835073 0.05023616 0.05077587 0.05239385 0.05177367
 0.0510424  0.04843803 0.04450032 0.0348001  0.02786129 0.02668803
 0.0299023 ]"
654,EmoDB,WAV2VEC2_LARGE_XLSR,0,71.42857313156128,[array([1.])]
655,EmoDB,WAV2VEC2_LARGE_XLSR,1,85.71428656578064,[0.31813101 0.68186897]
656,EmoDB,WAV2VEC2_LARGE_XLSR,2,89.28571343421936,[0.20413128 0.3744673  0.42140146]
657,EmoDB,WAV2VEC2_LARGE_XLSR,3,86.9047611951828,[0.15742889 0.24805204 0.29755984 0.29695924]
658,EmoDB,WAV2VEC2_LARGE_XLSR,4,89.28571343421936,[0.1239198  0.16986067 0.21089599 0.24724758 0.24807598]
659,EmoDB,WAV2VEC2_LARGE_XLSR,5,92.85714030265808,[0.10633878 0.1326768  0.15920716 0.19620556 0.2206693  0.18490244]
660,EmoDB,WAV2VEC2_LARGE_XLSR,6,96.42857015132904,"[0.08927193 0.10718469 0.12055251 0.15417674 0.18080464 0.17079698
 0.17721254]"
661,EmoDB,WAV2VEC2_LARGE_XLSR,7,94.64285671710968,"[0.08301212 0.09262203 0.09642396 0.12139507 0.1418152  0.15180964
 0.16029058 0.1526314 ]"
662,EmoDB,WAV2VEC2_LARGE_XLSR,8,96.42857015132904,"[0.07255783 0.0803497  0.08256206 0.09896567 0.11557429 0.1283642
 0.14602748 0.15044092 0.12515787]"
663,EmoDB,WAV2VEC2_LARGE_XLSR,9,96.42857015132904,"[0.06637412 0.0732576  0.07108486 0.08623352 0.1014054  0.11132581
 0.12926668 0.13522081 0.11948117 0.10635   ]"
664,EmoDB,WAV2VEC2_LARGE_XLSR,10,94.04761791229248,"[0.05993806 0.0658325  0.06580952 0.07603485 0.08532001 0.10008734
 0.1145995  0.1223888  0.11313935 0.1057732  0.09107689]"
665,EmoDB,WAV2VEC2_LARGE_XLSR,11,95.83333432674408,"[0.05815958 0.06099411 0.06101246 0.06846822 0.07644561 0.08750028
 0.10153276 0.11196915 0.10332313 0.09799157 0.0938547  0.07874839]"
666,EmoDB,WAV2VEC2_LARGE_XLSR,12,92.85714030265808,"[0.05233319 0.05572672 0.05450786 0.06247339 0.06763666 0.07765976
 0.09533842 0.10326383 0.09707908 0.09319898 0.08793382 0.0785465
 0.07430179]"
667,EmoDB,WAV2VEC2_LARGE_XLSR,13,96.42857313156128,"[0.0467833  0.05125345 0.05199369 0.05694162 0.05961337 0.06808734
 0.08081973 0.09262152 0.0899194  0.09078388 0.08640638 0.07645521
 0.07337943 0.07494166]"
668,EmoDB,WAV2VEC2_LARGE_XLSR,14,97.61904776096344,"[0.04560293 0.04846202 0.0462143  0.05061049 0.05278906 0.05871464
 0.07351238 0.08549812 0.08060804 0.07881942 0.07724566 0.07303887
 0.07282412 0.07667711 0.07938286]"
669,EmoDB,WAV2VEC2_LARGE_XLSR,15,97.61904776096344,"[0.04417802 0.04496808 0.04392822 0.04662605 0.04957625 0.05344719
 0.06604315 0.07867991 0.07255652 0.07105418 0.07094072 0.06569932
 0.06650235 0.07221308 0.07910139 0.0744856 ]"
670,EmoDB,WAV2VEC2_LARGE_XLSR,16,97.02380895614624,"[0.04270196 0.04362197 0.04258525 0.04441832 0.04536452 0.04618688
 0.06060074 0.07383652 0.06564548 0.06342095 0.06278617 0.05890561
 0.0606249  0.06636652 0.07410276 0.07279716 0.0760343 ]"
671,EmoDB,WAV2VEC2_LARGE_XLSR,17,95.83333134651184,"[0.04006351 0.04265617 0.04132206 0.04205497 0.04350515 0.04366113
 0.0546073  0.06899817 0.0572694  0.05592968 0.05606582 0.05239617
 0.05300116 0.0598778  0.06926169 0.06964433 0.07537032 0.07431518]"
672,EmoDB,WAV2VEC2_LARGE_XLSR,18,96.42857015132904,"[0.03972536 0.03956006 0.03842392 0.03895761 0.04030065 0.04146446
 0.04812905 0.05907108 0.05059968 0.05092989 0.05093454 0.04825678
 0.04929548 0.05435931 0.06673826 0.06940592 0.07423517 0.07308855
 0.0665242 ]"
673,EmoDB,WAV2VEC2_LARGE_XLSR,19,96.42857015132904,"[0.03849716 0.03713101 0.03655449 0.03739264 0.03797465 0.03852214
 0.04374844 0.05575017 0.04627356 0.04701336 0.04602038 0.04379269
 0.0448363  0.04922515 0.06217198 0.06661863 0.07191712 0.06974372
 0.06506559 0.06175083]"
674,EmoDB,WAV2VEC2_LARGE_XLSR,20,98.8095223903656,"[0.03702129 0.03586818 0.03545108 0.03592707 0.03647303 0.03629647
 0.03923895 0.04677455 0.04233577 0.04251637 0.04198555 0.0422012
 0.04278417 0.04370276 0.05604895 0.06345221 0.06925094 0.0694632
 0.06516754 0.06270264 0.05533806]"
675,EmoDB,WAV2VEC2_LARGE_XLSR,21,99.4047611951828,"[0.03536798 0.03513991 0.03519549 0.03525431 0.03637347 0.03681534
 0.03946936 0.04315544 0.03982911 0.04038067 0.04027522 0.0399391
 0.04003682 0.04066375 0.0494193  0.05741739 0.06464363 0.06445602
 0.06169849 0.05827458 0.05334045 0.05285414]"
676,EmoDB,WAV2VEC2_LARGE_XLSR,22,41.07142984867096,"[0.04348549 0.04361157 0.04362022 0.04365732 0.04367153 0.04367321
 0.04368704 0.04369508 0.04367431 0.04367121 0.04366183 0.04363765
 0.04363552 0.04363163 0.04364118 0.04367114 0.04369884 0.04371546
 0.04375704 0.04372436 0.04373038 0.04382675 0.03922124]"
677,EmoDB,WAV2VEC2_LARGE_XLSR,23,42.8571417927742,"[0.04193698 0.0419635  0.04196969 0.0419721  0.0419811  0.04198117
 0.04198872 0.04198431 0.04197501 0.04197809 0.04197914 0.04196724
 0.04196878 0.04196912 0.04197244 0.04197534 0.0419827  0.04199511
 0.04200617 0.04198814 0.04197766 0.04199583 0.03824608 0.03824563]"
678,EmoDB,WAV2VEC2_LARGE_XLSR,24,31.5476194024086,"[0.04041396 0.04042829 0.0404283  0.04043042 0.04043016 0.04042823
 0.04042956 0.04043079 0.04042912 0.04042768 0.04042731 0.04042538
 0.04042565 0.0404272  0.04042714 0.04042722 0.04042981 0.04043235
 0.04043221 0.04042938 0.04043406 0.04043849 0.03685546 0.03685581
 0.03685604]"
679,EmoDB,WAV2VEC2_LARGE_XLSR300M,0,74.40476417541504,[array([1.])]
680,EmoDB,WAV2VEC2_LARGE_XLSR300M,1,77.38095223903656,[0.29418126 0.70581874]
681,EmoDB,WAV2VEC2_LARGE_XLSR300M,2,85.11904776096344,[0.19276792 0.37873349 0.42849861]
682,EmoDB,WAV2VEC2_LARGE_XLSR300M,3,85.11904776096344,[0.1485782  0.26075722 0.30453658 0.28612801]
683,EmoDB,WAV2VEC2_LARGE_XLSR300M,4,88.0952388048172,[0.12221261 0.18400361 0.21715289 0.22691881 0.24971207]
684,EmoDB,WAV2VEC2_LARGE_XLSR300M,5,90.47619104385376,[0.10063184 0.13243629 0.15408924 0.16765336 0.21599695 0.22919227]
685,EmoDB,WAV2VEC2_LARGE_XLSR300M,6,89.28571343421936,"[0.08476718 0.10201504 0.11310831 0.1301292  0.18681952 0.20450589
 0.17865481]"
686,EmoDB,WAV2VEC2_LARGE_XLSR300M,7,94.64285671710968,"[0.07905001 0.08531028 0.09779412 0.10545902 0.15592522 0.17992901
 0.16473649 0.13179589]"
687,EmoDB,WAV2VEC2_LARGE_XLSR300M,8,88.6904776096344,"[0.07148544 0.07660166 0.07846545 0.0832038  0.12864479 0.15785111
 0.143363   0.14208122 0.11830353]"
688,EmoDB,WAV2VEC2_LARGE_XLSR300M,9,95.23809552192688,"[0.06379014 0.06770056 0.06825199 0.06641975 0.10906686 0.14562015
 0.12761845 0.13464688 0.11363296 0.10325226]"
689,EmoDB,WAV2VEC2_LARGE_XLSR300M,10,95.83333432674408,"[0.06145315 0.06099359 0.06085349 0.06140012 0.08905062 0.1244799
 0.11103548 0.12200417 0.11147614 0.1036006  0.09365271]"
690,EmoDB,WAV2VEC2_LARGE_XLSR300M,11,97.61904776096344,"[0.05449523 0.05642249 0.05567013 0.05439563 0.0759186  0.10040453
 0.09996297 0.11458017 0.10223455 0.09939804 0.09741046 0.08910723]"
691,EmoDB,WAV2VEC2_LARGE_XLSR300M,12,94.04761791229248,"[0.05325489 0.05299138 0.0528767  0.0507884  0.06776415 0.08779935
 0.08708198 0.09740326 0.09545675 0.09248866 0.09049729 0.09210176
 0.07949546]"
692,EmoDB,WAV2VEC2_LARGE_XLSR300M,13,95.23809254169464,"[0.05025572 0.04898325 0.04885359 0.04798649 0.06028058 0.07665626
 0.07363895 0.08876162 0.08760143 0.08921371 0.08466085 0.08773602
 0.0832747  0.07209685]"
693,EmoDB,WAV2VEC2_LARGE_XLSR300M,14,95.83333134651184,"[0.04530726 0.0437557  0.04313108 0.04270686 0.04994672 0.0640008
 0.06284704 0.08255562 0.08220798 0.08327853 0.08185155 0.08355111
 0.08458145 0.07881979 0.07145851]"
694,EmoDB,WAV2VEC2_LARGE_XLSR300M,15,92.85714328289032,"[0.04309023 0.04240335 0.04034907 0.04121913 0.04589371 0.0563269
 0.05614018 0.07132885 0.07717618 0.0770208  0.07458774 0.07609509
 0.07626459 0.07535014 0.0779379  0.06881617]"
695,EmoDB,WAV2VEC2_LARGE_XLSR300M,16,94.64285671710968,"[0.04025684 0.04092662 0.03871351 0.03776907 0.04140712 0.04848735
 0.04872431 0.06323694 0.06837954 0.07159397 0.06926534 0.07156947
 0.0728674  0.07343078 0.07714289 0.07187726 0.06435162]"
696,EmoDB,WAV2VEC2_LARGE_XLSR300M,17,96.42857015132904,"[0.03898827 0.03860423 0.03642467 0.03608971 0.03875264 0.0447462
 0.04248237 0.05724801 0.06451463 0.06964043 0.06539528 0.06713805
 0.06862208 0.06780025 0.06943189 0.06716044 0.06420996 0.06275088]"
697,EmoDB,WAV2VEC2_LARGE_XLSR300M,18,94.04761791229248,"[0.03798645 0.0367149  0.03452541 0.03454379 0.03664999 0.04047445
 0.0400778  0.05003908 0.05806315 0.06394787 0.06105164 0.05993422
 0.06037577 0.05835911 0.06168016 0.06650865 0.06316634 0.06401929
 0.07188193]"
698,EmoDB,WAV2VEC2_LARGE_XLSR300M,19,96.42857015132904,"[0.03835291 0.03548264 0.03372166 0.03372405 0.03540355 0.03857831
 0.03801506 0.04303223 0.05169903 0.05866138 0.05506792 0.05547854
 0.05523564 0.05332425 0.05518744 0.06229667 0.05903073 0.06256176
 0.074288   0.06085825]"
699,EmoDB,WAV2VEC2_LARGE_XLSR300M,20,95.23809552192688,"[0.03540324 0.03329856 0.0321312  0.03215484 0.03344005 0.03708045
 0.03559483 0.03867451 0.04878741 0.0585871  0.05424601 0.052923
 0.05289948 0.05148334 0.05113964 0.05390691 0.0547145  0.06224344
 0.06987301 0.06434491 0.04707356]"
700,EmoDB,WAV2VEC2_LARGE_XLSR300M,21,95.23809552192688,"[0.03409728 0.03219311 0.03224706 0.0313373  0.03330062 0.03616375
 0.0349408  0.03747946 0.04438858 0.05482931 0.05016308 0.04841384
 0.04754532 0.04613609 0.0469565  0.05132146 0.05162215 0.05977583
 0.06880818 0.06335371 0.04682023 0.04810633]"
701,EmoDB,WAV2VEC2_LARGE_XLSR300M,22,98.2142835855484,"[0.03221349 0.03095701 0.03167055 0.03064133 0.03284152 0.03400313
 0.03269265 0.03645099 0.04244345 0.04994908 0.04733725 0.04595315
 0.04604217 0.04457804 0.04495509 0.04782279 0.05044036 0.05673719
 0.06795156 0.05890173 0.04648115 0.04747794 0.04145833]"
702,EmoDB,WAV2VEC2_LARGE_XLSR300M,23,94.64285671710968,"[0.02965062 0.03007788 0.03063893 0.0297769  0.03276029 0.03317525
 0.03445551 0.0373059  0.04053668 0.04761201 0.04522191 0.04428298
 0.04377962 0.04306456 0.04370279 0.04496324 0.04839258 0.05452874
 0.06122681 0.05532856 0.04568645 0.04762636 0.03839041 0.03781501]"
703,EmoDB,WAV2VEC2_LARGE_XLSR300M,24,92.26190447807312,"[0.02812247 0.0280276  0.02881965 0.02857536 0.03133963 0.0318775
 0.0321066  0.03539324 0.03830373 0.04549627 0.04379391 0.0424725
 0.04146682 0.04074961 0.0410635  0.04152045 0.04496065 0.04807751
 0.05960406 0.05764829 0.04696187 0.05120468 0.03779227 0.03662633
 0.03799549]"
704,IEMOCAP,HUBERT_ASR_LARGE,0,49.91087168455124,[array([1.])]
705,IEMOCAP,HUBERT_ASR_LARGE,1,57.30837881565094,[0.36327614 0.63672391]
706,IEMOCAP,HUBERT_ASR_LARGE,2,59.80392098426819,[0.19292984 0.13505267 0.67201757]
707,IEMOCAP,HUBERT_ASR_LARGE,3,60.29411554336548,[0.12192092 0.09588436 0.26178628 0.52040839]
708,IEMOCAP,HUBERT_ASR_LARGE,4,60.160428285598755,[0.1182612  0.07252188 0.14938594 0.25659926 0.40323175]
709,IEMOCAP,HUBERT_ASR_LARGE,5,61.09625697135925,[0.08703611 0.06871691 0.11462532 0.18180583 0.27948731 0.26832852]
710,IEMOCAP,HUBERT_ASR_LARGE,6,62.210339307785034,"[0.07269136 0.04964948 0.08861453 0.13739048 0.22403441 0.21638699
 0.21123277]"
711,IEMOCAP,HUBERT_ASR_LARGE,7,63.279858231544495,"[0.07042187 0.04634861 0.07203235 0.11355476 0.1807097  0.16437271
 0.2000529  0.15250709]"
712,IEMOCAP,HUBERT_ASR_LARGE,8,63.50267231464386,"[0.06090556 0.04188464 0.05866495 0.09462915 0.16054242 0.13304045
 0.17183765 0.13047024 0.14802488]"
713,IEMOCAP,HUBERT_ASR_LARGE,9,63.19073140621185,"[0.05194375 0.03662265 0.04711603 0.08971304 0.12520643 0.12486927
 0.15126752 0.12622481 0.14683231 0.1002042 ]"
714,IEMOCAP,HUBERT_ASR_LARGE,10,65.10695219039917,"[0.0501044  0.03646548 0.05014539 0.07903524 0.10168293 0.09271433
 0.10555544 0.09972609 0.11162768 0.09003899 0.18290398]"
715,IEMOCAP,HUBERT_ASR_LARGE,11,65.5971497297287,"[0.04424572 0.03715117 0.05309106 0.07404724 0.08547568 0.07923765
 0.08979481 0.08807336 0.09460309 0.08113603 0.16628353 0.10686064]"
716,IEMOCAP,HUBERT_ASR_LARGE,12,66.04278087615967,"[0.04354718 0.03720979 0.04902888 0.06821059 0.07935616 0.07063408
 0.07889034 0.07826873 0.08028901 0.0711357  0.13186926 0.09981317
 0.11174714]"
717,IEMOCAP,HUBERT_ASR_LARGE,13,67.42424368858337,"[0.0443836  0.03381197 0.05180118 0.06301229 0.07066445 0.06376817
 0.07170129 0.07204508 0.07380208 0.06495288 0.1135328  0.09231788
 0.09455771 0.08964862]"
718,IEMOCAP,HUBERT_ASR_LARGE,14,65.95365405082703,"[0.04459782 0.03072941 0.04999443 0.05746148 0.06653037 0.0619986
 0.06683233 0.06594561 0.06726814 0.0594488  0.10168499 0.08351079
 0.08515349 0.08201182 0.07683191]"
719,IEMOCAP,HUBERT_ASR_LARGE,15,64.26025032997131,"[0.03835481 0.02763463 0.04622026 0.05246988 0.06276865 0.05914582
 0.06347729 0.06261766 0.06323121 0.05430283 0.0962507  0.0795992
 0.07895186 0.07720847 0.07202272 0.06574405]"
720,IEMOCAP,HUBERT_ASR_LARGE,16,65.99821746349335,"[0.03768096 0.02775203 0.04704935 0.05297535 0.05928472 0.056168
 0.05904194 0.05813593 0.05823941 0.05228546 0.09375551 0.07259941
 0.07025778 0.06907601 0.06410057 0.06256524 0.05903234]"
721,IEMOCAP,HUBERT_ASR_LARGE,17,66.80035889148712,"[0.03652636 0.02929042 0.0450468  0.05067312 0.05502991 0.05265286
 0.05639696 0.05421071 0.05461012 0.04912389 0.08985126 0.06711222
 0.06442909 0.06416706 0.05900479 0.05871188 0.05642256 0.05673997]"
722,IEMOCAP,HUBERT_ASR_LARGE,18,65.9090906381607,"[0.03479985 0.0307094  0.04492779 0.04918204 0.05282748 0.05068726
 0.05385523 0.05023326 0.05083958 0.04516721 0.08675891 0.05980475
 0.05579735 0.05774201 0.05406602 0.05294496 0.05086872 0.05317356
 0.0656146 ]"
723,IEMOCAP,HUBERT_ASR_LARGE,19,66.13190770149231,"[0.03182665 0.03072261 0.04272017 0.04725919 0.05022129 0.04872447
 0.0516815  0.0480898  0.04884485 0.0440929  0.08370067 0.05449631
 0.04882594 0.05260807 0.04893332 0.04712545 0.04532498 0.04700743
 0.05542746 0.07236697]"
724,IEMOCAP,HUBERT_ASR_LARGE,20,66.31015837192535,"[0.03140182 0.03046993 0.04162847 0.04590497 0.04885075 0.04746116
 0.04968587 0.04692953 0.04669077 0.04350758 0.07684617 0.05277199
 0.04608851 0.05040137 0.04553617 0.04130995 0.04021402 0.0426437
 0.04928824 0.06537233 0.05699672]"
725,IEMOCAP,HUBERT_ASR_LARGE,21,66.5329784154892,"[0.03235965 0.03124748 0.04064503 0.04463938 0.04738116 0.04599779
 0.0482869  0.04687637 0.04641004 0.04360146 0.06294259 0.05172819
 0.04581604 0.05234446 0.04369607 0.03850885 0.03732163 0.03966925
 0.04528653 0.05883315 0.05337728 0.04303066]"
726,IEMOCAP,HUBERT_ASR_LARGE,22,67.24599003791809,"[0.03042902 0.03097312 0.03976932 0.04390611 0.04748941 0.04705242
 0.04807572 0.04571574 0.04485058 0.04313064 0.05819834 0.05142635
 0.04694856 0.04893243 0.04358958 0.03654984 0.03453253 0.03785649
 0.04218974 0.05588504 0.04966752 0.04008619 0.03274528]"
727,IEMOCAP,HUBERT_ASR_LARGE,23,62.83422410488129,"[0.02737046 0.02660721 0.036959   0.04094178 0.0446639  0.04513031
 0.04487554 0.04326892 0.04255194 0.04002484 0.05949874 0.05780636
 0.05374462 0.04985318 0.0435123  0.04064923 0.03622762 0.03877824
 0.04146244 0.05391157 0.04591572 0.03526248 0.02614725 0.02483634]"
728,IEMOCAP,HUBERT_ASR_LARGE,24,63.279855251312256,"[0.02676599 0.02789833 0.03477239 0.03908709 0.04180257 0.0426812
 0.04104279 0.03964482 0.0395151  0.03949434 0.04774138 0.05292181
 0.04940883 0.05078086 0.04400472 0.04465236 0.03996765 0.0424668
 0.04519781 0.06210976 0.04674803 0.03454068 0.02843865 0.01972816
 0.01858784]"
